Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-02-20T19:01:00.688Z","Included","auto","No","0","126206","4123648","23230","4273084","1.33"
"2026-02-20T18:49:00.303Z","Included","auto","No","0","53296","511488","7467","572251","0.24"
"2026-02-20T14:29:02.149Z","Included","auto","No","0","10865","49152","562","60579","0.03"
"2026-02-20T05:48:27.036Z","Included","auto","No","0","22771","109056","1446","133273","0.06"
"2026-02-20T05:46:26.032Z","Included","auto","No","0","33453","115200","5061","153714","0.10"
"2026-02-20T04:08:33.853Z","Included","auto","No","0","16248","261120","3747","281115","0.11"
"2026-02-20T04:06:06.801Z","Included","auto","No","0","14741","182272","3874","200887","0.09"
"2026-02-20T04:03:52.376Z","Included","auto","No","0","369623","279040","7853","656516","0.58"
"2026-02-20T04:03:17.475Z","Included","auto","No","0","1822","179200","689","181711","0.05"
"2026-02-20T03:55:34.248Z","Included","auto","No","0","19281","1393152","6945","1419378","0.41"
"2026-02-20T03:52:01.818Z","Included","auto","No","0","15883","1154048","5073","1175004","0.34"
"2026-02-20T03:05:59.708Z","Included","auto","No","0","31383","774144","2547","808074","0.25"
"2026-02-20T03:02:48.171Z","Included","auto","No","0","141247","1209344","4453","1355044","0.51"
"2026-02-20T03:01:41.555Z","Included","gemini-3-pro-preview","No","0","135092","133463","950","269505","0.31"
"2026-02-20T02:56:30.497Z","Included","auto","No","0","2979","243712","1565","248256","0.07"
"2026-02-20T02:53:09.354Z","Included","auto","No","0","49050","193536","583","243169","0.11"
"2026-02-20T02:51:02.214Z","Included","auto","No","0","23503","584704","3545","611752","0.20"
"2026-02-20T02:47:36.327Z","Included","auto","No","0","8571","997376","3631","1009578","0.28"
"2026-02-20T02:45:09.472Z","Included","auto","No","0","19074","825856","1915","846845","0.24"
"2026-02-20T02:42:04.478Z","Included","auto","No","0","19701","601600","1608","622909","0.18"
"2026-02-20T02:41:26.783Z","Included","auto","No","0","2570","168960","1528","173058","0.05"
"2026-02-20T02:40:23.910Z","Included","auto","No","0","41021","193536","1969","236526","0.11"
"2026-02-20T02:35:13.658Z","Included","auto","No","0","61564","11264","699","73527","0.08"
"2026-02-20T02:34:56.161Z","Included","auto","No","0","991","71680","179","72850","0.02"
"2026-02-20T02:28:50.669Z","Included","auto","No","0","18976","779776","7176","805928","0.26"
"2026-02-20T02:27:04.930Z","Included","auto","No","0","2500","88576","720","91796","0.03"
"2026-02-20T02:20:40.833Z","Included","auto","No","0","18660","77824","1115","97599","0.05"
"2026-02-20T02:20:07.076Z","Included","auto","No","0","16170","77312","453","93935","0.04"
"2026-02-20T02:19:02.008Z","Included","auto","No","0","47384","617984","6609","671977","0.25"
"2026-02-20T02:09:02.519Z","Included","auto","No","0","28837","247296","5787","281920","0.13"
"2026-02-20T02:06:23.395Z","Included","auto","No","0","59722","514560","9583","583865","0.26"
"2026-02-20T02:02:32.128Z","Included","auto","No","0","139224","301568","1741","442533","0.26"
"2026-02-20T02:01:08.007Z","Included","auto","No","0","27267","167424","3656","198347","0.10"
"2026-02-20T02:00:47.988Z","Included","auto","No","0","12326","31232","301","43859","0.03"
"2026-02-20T01:57:55.383Z","Included","auto","No","0","12133","241664","2406","256203","0.09"
"2026-02-20T01:57:20.686Z","Included","auto","No","0","7691","77312","494","85497","0.03"
"2026-02-20T01:56:19.256Z","Included","auto","No","0","13787","50688","1048","65523","0.04"
"2026-02-20T01:46:09.396Z","Included","auto","No","0","12777","53760","2049","68586","0.04"
"2026-02-20T01:35:38.984Z","Included","auto","No","0","143861","6581248","30671","6755780","2.01"
"2026-02-20T01:34:35.523Z","Included","gpt-5.3-codex","No","0","81199","69120","2735","153054","0.19"
"2026-02-20T01:25:46.877Z","Included","auto","No","0","31208","484352","3191","518751","0.18"
"2026-02-20T01:23:52.991Z","Included","auto","No","0","11193","64000","2406","77599","0.04"
"2026-02-20T01:23:14.931Z","Included","auto","No","0","9701","10752","322","20775","0.02"
"2026-02-20T01:19:46.788Z","Included","auto","No","0","15035","331776","5475","352286","0.13"
"2026-02-20T01:15:28.916Z","Included","auto","No","0","56798","205824","4785","267407","0.15"
"2026-02-20T01:14:11.390Z","Included","auto","No","0","1738","145408","514","147660","0.04"
"2026-02-20T01:12:53.815Z","Included","auto","No","0","2962","287744","855","291561","0.08"
"2026-02-20T01:12:11.195Z","Included","auto","No","0","3029","426496","885","430410","0.12"
"2026-02-20T01:09:56.187Z","Included","auto","No","0","65371","216064","1025","282460","0.14"
"2026-02-20T01:07:34.090Z","Included","auto","No","0","73747","65536","400","139683","0.11"
"2026-02-20T00:53:35.498Z","Included","gpt-5.3-codex-high","No","0","399278","4870144","37757","5307179","2.08"
"2026-02-20T00:49:28.467Z","Included","gpt-5.3-codex-high","No","0","273514","939936","11705","1225155","0.71"
"2026-02-20T00:47:11.037Z","Included","auto","No","0","1598","74240","249","76087","0.02"
"2026-02-20T00:46:25.336Z","Included","auto","No","0","3642","218112","821","222575","0.06"
"2026-02-20T00:45:49.988Z","Included","auto","No","0","42937","29184","500","72621","0.06"
"2026-02-20T00:37:06.681Z","Included","auto","No","0","58300","1011712","8184","1078196","0.37"
"2026-02-20T00:36:47.710Z","Included","auto","No","0","58980","2793984","9886","2862850","0.83"
"2026-02-20T00:35:35.154Z","Included","auto","No","0","33207","130560","4244","168011","0.10"
"2026-02-20T00:31:57.016Z","Included","auto","No","0","18293","31232","944","50469","0.04"
"2026-02-20T00:26:38.274Z","Included","auto","No","0","54267","581632","5407","641306","0.25"
"2026-02-20T00:24:37.752Z","Included","auto","No","0","124745","3981312","20768","4126825","1.28"
"2026-02-20T00:22:41.508Z","Included","auto","No","0","60956","416256","1329","478541","0.19"
"2026-02-20T00:18:05.227Z","Included","gpt-5.3-codex","No","0","227637","866432","6113","1100182","0.64"
"2026-02-20T00:09:27.154Z","Included","auto","No","0","17006","103424","3094","123524","0.07"
"2026-02-20T00:07:02.074Z","Included","auto","No","0","74632","1142784","8716","1226132","0.43"
"2026-02-20T00:04:24.795Z","Included","auto","No","0","47669","407040","5441","460150","0.19"
"2026-02-20T00:02:18.828Z","Included","auto","No","0","27804","104448","1514","133766","0.07"
"2026-02-20T00:02:13.874Z","Errored, No Charge","auto","No","0","0","0","0","0","0.00"
"2026-02-19T23:58:12.346Z","Included","auto","No","0","2684","175104","580","178368","0.05"
"2026-02-19T23:55:10.070Z","Included","auto","No","0","33228","200192","1623","235043","0.10"
"2026-02-19T23:45:38.647Z","Included","auto","No","0","40347","333824","6798","380969","0.17"
"2026-02-19T23:42:56.040Z","Included","auto","No","0","34855","251904","5813","292572","0.14"
"2026-02-19T23:37:30.224Z","Included","auto","No","0","121364","4348416","18354","4488134","1.35"
"2026-02-19T23:34:19.419Z","Included","auto","No","0","29537","664576","4279","698392","0.23"
"2026-02-19T23:33:12.448Z","Included","auto","No","0","35272","144384","2547","182203","0.10"
"2026-02-19T23:31:12.733Z","Included","auto","No","0","28065","151552","3689","183306","0.10"
"2026-02-19T23:23:05.132Z","Included","auto","No","0","20968","113664","1756","136388","0.07"
"2026-02-19T22:54:52.915Z","Included","auto","No","0","10210","297472","562","308244","0.09"
"2026-02-19T22:54:16.773Z","Included","auto","No","0","10709","279040","1102","290851","0.09"
"2026-02-19T22:44:35.486Z","Included","auto","No","0","138779","1170432","13862","1323073","0.55"
"2026-02-19T22:42:51.226Z","Included","auto","No","0","5010","88576","826","94412","0.03"
"2026-02-19T22:41:43.797Z","Included","auto","No","0","31650","254976","6238","292864","0.14"
"2026-02-19T22:41:15.270Z","Included","auto","No","0","64443","448512","6685","519640","0.23"
"2026-02-19T22:36:27.125Z","Included","auto","No","0","18695","1137152","5010","1160857","0.34"
"2026-02-19T22:30:06.453Z","Included","auto","No","0","33047","122368","2430","157845","0.09"
"2026-02-19T22:26:30.734Z","Included","auto","No","0","18004","73728","1123","92855","0.05"
"2026-02-19T22:26:07.882Z","Included","auto","No","0","19480","59392","2035","80907","0.05"
"2026-02-19T22:21:10.498Z","Included","auto","No","0","89804","1991168","21145","2102117","0.74"
"2026-02-19T22:17:35.577Z","Included","auto","No","0","21001","141824","3763","166588","0.08"
"2026-02-19T22:13:20.464Z","Included","auto","No","0","26737","163328","2347","192412","0.09"
"2026-02-19T22:05:15.110Z","Included","auto","No","0","22603","132096","3872","158571","0.08"
"2026-02-19T21:53:12.064Z","Included","auto","No","0","28090","186368","3865","218323","0.10"
"2026-02-19T21:14:32.932Z","Included","auto","No","0","9947","98304","329","108580","0.04"
"2026-02-19T21:14:26.761Z","Included","auto","No","0","1577","52224","263","54064","0.02"
"2026-02-19T21:14:04.645Z","Included","auto","No","0","2471","101888","895","105254","0.03"
"2026-02-19T21:00:31.428Z","Included","auto","No","0","39726","60416","612","100754","0.07"
"2026-02-19T20:58:15.508Z","Included","auto","No","0","34603","299520","5251","339374","0.15"
"2026-02-19T20:53:05.458Z","Included","auto","No","0","21628","116736","3681","142045","0.08"
"2026-02-19T20:46:22.969Z","Included","auto","No","0","12561","520192","1719","534472","0.16"
"2026-02-19T20:42:57.289Z","Included","auto","No","0","1267","84992","192","86451","0.02"
"2026-02-19T20:40:52.162Z","Included","auto","No","0","74041","95232","911","170184","0.12"
"2026-02-19T20:31:15.841Z","Included","auto","No","0","137767","1778176","13774","1929717","0.70"
"2026-02-19T20:27:33.574Z","Included","auto","No","0","31392","167936","4175","203503","0.11"
"2026-02-19T20:26:14.515Z","Included","auto","No","0","24621","93696","2326","120643","0.07"
"2026-02-19T20:23:58.767Z","Included","auto","No","0","9731","152576","2135","164442","0.06"
"2026-02-19T20:10:20.652Z","Included","auto","No","0","98288","3027968","20475","3146731","1.00"
"2026-02-19T19:58:54.719Z","Included","auto","No","0","29526","108544","4358","142428","0.09"
"2026-02-19T19:37:15.007Z","Included","auto","No","0","29071","114688","2918","146677","0.08"
"2026-02-19T19:35:25.594Z","Included","auto","No","0","38530","145408","2257","186195","0.10"
"2026-02-19T18:53:33.374Z","Included","auto","No","0","2842","88064","592","91498","0.03"
"2026-02-19T18:52:31.507Z","Included","auto","No","0","10995","71168","1527","83690","0.04"
"2026-02-19T18:28:54.677Z","Included","auto","No","0","49364","286208","6196","341768","0.17"
"2026-02-19T18:23:22.750Z","Included","auto","No","0","12083","382464","788","395335","0.12"
"2026-02-19T18:21:43.040Z","Included","auto","No","0","66215","83456","1269","150940","0.11"
"2026-02-19T18:12:31.997Z","Included","auto","No","0","80450","2179072","15889","2275411","0.74"
"2026-02-19T18:10:06.636Z","Included","auto","No","0","110780","474624","982","586386","0.26"
"2026-02-19T18:00:00.589Z","Included","auto","No","0","9741","258560","3324","271625","0.10"
"2026-02-19T17:59:06.292Z","Included","auto","No","0","13520","117760","1416","132696","0.05"
"2026-02-19T17:57:12.520Z","Included","auto","No","0","20269","128512","2019","150800","0.07"
"2026-02-19T17:55:21.791Z","Included","auto","No","0","29378","174592","3311","207281","0.10"
"2026-02-19T17:46:11.832Z","Included","auto","No","0","183265","6451200","18192","6652657","1.95"
"2026-02-19T17:27:24.391Z","Included","gpt-5.3-codex","No","0","524701","1912800","15863","2453364","1.35"
"2026-02-19T17:26:44.133Z","Errored, No Charge","gpt-5.3-codex","No","0","0","0","0","0","0.00"
"2026-02-19T17:16:27.473Z","Included","auto","No","0","107696","3496960","14640","3619296","1.10"
"2026-02-19T17:14:10.823Z","Included","auto","No","0","46186","608256","594","655036","0.21"
"2026-02-19T17:08:37.534Z","Included","auto","No","0","155419","3085824","10244","3251487","1.03"
"2026-02-19T16:53:21.581Z","Included","auto","No","0","123686","5683200","31501","5838387","1.76"
"2026-02-19T16:50:06.594Z","Included","gpt-5.3-codex","No","0","242507","337696","11734","591937","0.48"
"2026-02-19T16:48:15.178Z","Included","auto","No","0","7785","11264","847","19896","0.02"
"2026-02-19T16:45:47.641Z","Included","auto","No","0","37941","1125888","4878","1168707","0.36"
"2026-02-19T16:44:50.825Z","Included","auto","No","0","54822","159744","2486","217052","0.12"
"2026-02-19T16:44:10.442Z","Included","gpt-5.3-codex","No","0","50189","49664","3892","103745","0.10"
"2026-02-19T16:43:22.209Z","Included","auto","No","0","12516","295424","2278","310218","0.10"
"2026-02-19T16:41:46.753Z","Included","auto","No","0","11595","264192","1131","276918","0.09"
"2026-02-19T16:39:23.710Z","Included","auto","No","0","6175","167424","264","173863","0.05"
"2026-02-19T16:37:49.860Z","Included","auto","No","0","1720","83968","237","85925","0.02"
"2026-02-19T16:18:59.413Z","Included","auto","No","0","73373","93184","1181","167738","0.12"
"2026-02-19T16:12:04.018Z","Included","gpt-5.3-codex","No","0","67169","268288","3075","338532","0.21"
"2026-02-19T16:10:37.011Z","Included","auto","No","0","70426","1755648","13274","1839348","0.61"
"2026-02-19T16:06:48.980Z","Included","auto","No","0","48826","437760","7656","494242","0.22"
"2026-02-19T16:01:59.906Z","Included","auto","No","0","43111","262656","7060","312827","0.16"
"2026-02-19T15:59:10.714Z","Included","auto","No","0","6603","357888","915","365406","0.10"
"2026-02-19T15:52:32.409Z","Included","auto","No","0","62726","1334272","8371","1405369","0.46"
"2026-02-19T15:40:22.386Z","Included","auto","No","0","33137","204800","5844","243781","0.13"
"2026-02-19T15:36:17.667Z","Included","auto","No","0","15459","52224","2226","69909","0.05"
"2026-02-19T15:32:03.814Z","Included","auto","No","0","33270","1438208","10614","1482092","0.46"
"2026-02-19T15:26:31.051Z","Included","auto","No","0","176666","3574272","9919","3760857","1.17"
"2026-02-19T15:22:35.381Z","Included","auto","No","0","26838","2520064","5711","2552613","0.70"
"2026-02-19T15:17:35.699Z","Included","auto","No","0","124408","675328","2354","802090","0.34"
"2026-02-19T15:14:08.537Z","Included","auto","No","0","14253","84992","886","100131","0.04"
"2026-02-19T15:11:22.495Z","Included","auto","No","0","10837","77824","1657","90318","0.04"
"2026-02-19T15:10:46.999Z","Included","gpt-5.3-codex","No","0","490138","3904896","12777","4407811","1.72"
"2026-02-19T15:06:32.840Z","Included","auto","No","0","52993","844288","9460","906741","0.33"
"2026-02-19T15:06:24.987Z","Errored, No Charge","auto","No","0","31316","11264","0","42580","0.04"
"2026-02-19T15:05:30.072Z","Included","gpt-5.3-codex","No","0","293172","1425408","4261","1722841","0.82"
"2026-02-19T15:00:43.783Z","Included","auto","No","0","33985","236032","4645","274662","0.13"
"2026-02-19T14:59:36.010Z","Included","auto","No","0","20716","281088","2793","304597","0.11"
"2026-02-19T14:57:47.984Z","Included","auto","No","0","16170","102400","5307","123877","0.08"
"2026-02-19T14:56:02.316Z","Included","auto","No","0","10316","88064","1349","99729","0.04"
"2026-02-19T14:49:30.837Z","Included","auto","No","0","27198","310784","4117","342099","0.14"
"2026-02-19T14:48:42.462Z","Included","auto","No","0","7844","31744","1936","41524","0.03"
"2026-02-19T14:48:18.605Z","Included","auto","No","0","15268","1488896","6592","1510756","0.43"
"2026-02-19T14:46:41.637Z","Included","auto","No","0","375480","22528","1793","399801","0.49"
"2026-02-19T14:46:26.521Z","Errored, No Charge","auto","No","0","1651","197120","0","198771","0.05"
"2026-02-19T14:44:56.118Z","Included","auto","No","0","2194","588800","1973","592967","0.16"
"2026-02-19T14:44:13.954Z","Included","auto","No","0","11140","28160","928","40228","0.03"
"2026-02-19T14:40:18.864Z","Included","auto","No","0","3729","1168896","2037","1174662","0.31"
"2026-02-19T14:38:15.362Z","Included","auto","No","0","364170","217088","2988","584246","0.53"
"2026-02-19T14:37:25.322Z","Included","auto","No","0","61062","2470912","25927","2557901","0.85"
"2026-02-19T14:32:34.270Z","Included","auto","No","0","15571","395264","6268","417103","0.16"
"2026-02-19T14:26:38.020Z","Included","auto","No","0","62514","582144","10822","655480","0.29"
"2026-02-19T14:21:57.950Z","Included","gpt-5.3-codex-high","No","0","206622","394592","11623","612837","0.43"
"2026-02-19T14:13:21.410Z","Included","gpt-5.3-codex","No","0","1538993","10318720","36374","11894087","5.01"
"2026-02-19T13:53:46.864Z","Included","gpt-5.3-codex","No","0","284735","640960","10951","936646","0.61"
"2026-02-19T13:51:21.377Z","Included","claude-4.6-sonnet-medium-thinking","No","1429","4","268057","141","269631","0.09"
"2026-02-19T13:49:17.380Z","Included","claude-4.6-sonnet-medium-thinking","No","133438","7","523813","1028","658286","0.67"
"2026-02-19T12:58:51.947Z","Included","claude-4.6-sonnet-medium-thinking","No","293888","86485","11265907","38503","11684783","5.00"
"2026-02-19T05:12:48.454Z","Included","claude-4.6-sonnet-medium-thinking","No","107909","132439","911040","50195","1201583","1.24"
"2026-02-19T05:12:17.086Z","Included","claude-4.6-sonnet-medium-thinking","No","25740","3","0","132","25875","0.10"
"2026-02-19T05:07:22.354Z","Included","claude-4.6-sonnet-medium-thinking","No","107314","34","2907240","11902","3026490","1.45"
"2026-02-19T05:02:07.136Z","Included","auto","No","0","36156","1331200","6579","1373935","0.42"
"2026-02-19T04:59:34.371Z","Included","auto","No","0","38112","393728","3152","434992","0.16"
"2026-02-19T04:48:35.290Z","Included","auto","No","0","64679","1135104","7071","1206854","0.41"
"2026-02-19T04:45:37.969Z","Included","auto","No","0","41028","196608","6898","244534","0.14"
"2026-02-19T04:43:44.254Z","Included","auto","No","0","77252","415744","526","493522","0.20"
"2026-02-19T04:34:45.743Z","Included","auto","No","0","43589","2742272","14068","2799929","0.82"
"2026-02-19T04:27:41.684Z","Included","auto","No","0","68749","1210880","6247","1285876","0.43"
"2026-02-19T04:17:14.030Z","Included","claude-4.6-sonnet-medium","No","52210","6","136390","4271","192877","0.30"
"2026-02-19T04:13:12.135Z","Included","auto","No","0","217419","5662720","21014","5901153","1.81"
"2026-02-19T04:11:14.263Z","Included","auto","No","0","19688","11264","931","31883","0.03"
"2026-02-19T04:09:39.551Z","Included","auto","No","0","135967","837632","8020","981619","0.43"
"2026-02-19T03:35:50.929Z","Included","auto","No","0","18213","83456","2279","103948","0.06"
"2026-02-19T03:31:42.902Z","Included","auto","No","0","111686","3266048","17588","3395322","1.06"
"2026-02-19T03:28:00.074Z","Included","auto","No","0","63005","498176","3463","564644","0.22"
"2026-02-19T03:27:51.902Z","Included","auto","No","0","56530","468480","9944","534954","0.25"
"2026-02-19T03:23:38.897Z","Included","auto","No","0","53249","554496","6403","614148","0.24"
"2026-02-19T03:22:05.332Z","Included","auto","No","0","31149","29696","1204","62049","0.05"
"2026-02-19T03:21:11.442Z","Included","auto","No","0","51880","439808","10100","501788","0.24"
"2026-02-19T03:17:31.171Z","Included","auto","No","0","16302","52736","1881","70919","0.04"
"2026-02-19T03:12:15.830Z","Included","auto","No","0","15912","301056","1385","318353","0.10"
"2026-02-19T03:11:13.879Z","Included","auto","No","0","66832","526848","2706","596386","0.23"
"2026-02-19T03:07:30.075Z","Included","auto","No","0","54572","267264","779","322615","0.14"
"2026-02-19T02:59:40.703Z","Included","claude-4.6-sonnet-medium-thinking","No","86177","24","1623809","22361","1732371","1.15"
"2026-02-19T02:51:13.917Z","Included","auto","No","0","409767","1754112","10736","2174615","1.02"
"2026-02-19T02:48:44.889Z","Included","auto","No","0","342778","946688","8478","1297944","0.72"
"2026-02-19T02:35:45.683Z","Included","auto","No","0","169755","4159488","22435","4351678","1.39"
"2026-02-19T02:17:51.862Z","Included","gpt-5.3-codex","No","0","113079","385664","5278","504021","0.34"
"2026-02-19T02:16:43.846Z","Included","gpt-5.3-codex","No","0","17266","29952","1079","48297","0.05"
"2026-02-19T02:14:27.719Z","Included","auto","No","0","14570","29696","1420","45686","0.03"
"2026-02-19T02:10:11.385Z","Included","gpt-5.3-codex","No","0","247024","1612800","9845","1869669","0.85"
"2026-02-19T02:04:03.494Z","Included","auto","No","0","35071","3792896","18898","3846865","1.11"
"2026-02-19T01:51:11.768Z","Included","auto","No","0","134775","5359616","23767","5518158","1.65"
"2026-02-19T01:48:25.297Z","Included","auto","No","0","127566","457728","7787","593081","0.32"
"2026-02-19T01:44:18.060Z","Included","auto","No","0","18124","108032","1635","127791","0.06"
"2026-02-19T01:36:09.057Z","Included","auto","No","0","110437","3048448","18406","3177291","1.01"
"2026-02-19T00:26:08.233Z","Included","auto","No","0","109396","3314688","14759","3438843","1.05"
"2026-02-19T00:23:28.285Z","Included","auto","No","0","46605","260608","4688","311901","0.15"
"2026-02-19T00:22:12.080Z","Included","auto","No","0","55081","331776","5518","392375","0.18"
"2026-02-19T00:21:32.247Z","Included","auto","No","0","1214","61440","73","62727","0.02"
"2026-02-19T00:21:08.671Z","Included","auto","No","0","2114","59392","514","62020","0.02"
"2026-02-19T00:19:25.740Z","Included","auto","No","0","176","59392","1270","60838","0.02"
"2026-02-19T00:18:35.700Z","Included","auto","No","0","1709","57856","738","60303","0.02"
"2026-02-19T00:17:13.975Z","Included","auto","No","0","1348","56832","740","58920","0.02"
"2026-02-19T00:12:39.920Z","Included","auto","No","0","13390","30208","1213","44811","0.03"
"2026-02-19T00:12:07.484Z","Included","auto","No","0","1857","312320","470","314647","0.08"
"2026-02-19T00:10:32.707Z","Included","auto","No","0","6881","303616","385","310882","0.09"
"2026-02-19T00:05:20.032Z","Included","auto","No","0","93433","2437120","8847","2539400","0.78"
"2026-02-19T00:03:58.121Z","Included","auto","No","0","1581","55296","648","57525","0.02"
"2026-02-19T00:02:05.475Z","Included","auto","No","0","76418","560640","3356","640414","0.26"
"2026-02-19T00:01:06.888Z","Included","auto","No","0","1938","53760","566","56264","0.02"
"2026-02-19T00:00:35.846Z","Included","auto","No","0","2996","51200","900","55096","0.02"
"2026-02-18T23:59:41.504Z","Included","gpt-5.3-codex-high","No","0","222535","275968","1182","499685","0.45"
"2026-02-18T23:58:55.178Z","Included","gpt-5.3-codex-high","No","0","9958","473216","1506","484680","0.12"
"2026-02-18T23:57:13.468Z","Included","gpt-5.3-codex-high","No","0","60187","398080","1872","460139","0.20"
"2026-02-18T23:53:29.888Z","Included","gpt-5.3-codex-high","No","0","242504","1372800","7878","1623182","0.77"
"2026-02-18T23:52:49.100Z","Included","auto","No","0","2405","49152","2038","53595","0.03"
"2026-02-18T23:51:03.371Z","Included","gpt-5.3-codex-high","No","0","199408","507904","5301","712613","0.50"
"2026-02-18T23:47:57.989Z","Included","auto","No","0","2014","47616","1246","50876","0.02"
"2026-02-18T23:45:41.251Z","Included","auto","No","0","24862","559104","5840","589806","0.21"
"2026-02-18T23:45:02.755Z","Included","auto","No","0","12182","45568","3391","61141","0.05"
"2026-02-18T23:44:36.050Z","Included","auto","No","0","2076","43520","538","46134","0.02"
"2026-02-18T23:43:14.040Z","Included","auto","No","0","1504","42496","1085","45085","0.02"
"2026-02-18T23:41:04.432Z","Included","auto","No","0","37949","90624","1634","130207","0.08"
"2026-02-18T23:40:52.169Z","Errored, No Charge","auto","No","0","28374","11264","0","39638","0.04"
"2026-02-18T23:34:35.703Z","Included","auto","No","0","56912","394240","6463","457615","0.21"
"2026-02-18T23:33:47.336Z","Included","auto","No","0","191650","6673408","21783","6886841","2.04"
"2026-02-18T23:28:57.927Z","Included","auto","No","0","94954","2606592","9930","2711476","0.83"
"2026-02-18T23:27:39.458Z","Included","gpt-5.3-codex-high","No","0","440469","2959520","16483","3416472","1.42"
"2026-02-18T23:27:06.362Z","Included","auto","No","0","62131","562176","7070","631377","0.26"
"2026-02-18T23:24:34.854Z","Included","auto","No","0","13832","30208","812","44852","0.03"
"2026-02-18T23:24:20.295Z","Included","auto","No","0","13058","30720","83","43861","0.02"
"2026-02-18T23:21:48.126Z","Included","auto","No","0","92704","2782720","10698","2886122","0.88"
"2026-02-18T23:21:22.395Z","Included","auto","No","0","19015","118272","2377","139664","0.07"
"2026-02-18T23:19:18.015Z","Included","auto","No","0","8536","67584","4922","81042","0.06"
"2026-02-18T23:17:06.348Z","Included","auto","No","0","60763","543744","7049","611556","0.25"
"2026-02-18T23:13:41.992Z","Included","auto","No","0","159404","181248","163","340815","0.25"
"2026-02-18T23:10:11.904Z","Included","auto","No","0","14717","161280","3254","179251","0.08"
"2026-02-18T23:05:05.425Z","Included","auto","No","0","150041","11264","1708","163013","0.20"
"2026-02-18T23:03:37.721Z","Included","auto","No","0","109926","2224640","12414","2346980","0.77"
"2026-02-18T22:59:50.384Z","Included","gpt-5.3-codex-high","No","0","138278","845824","4062","988164","0.45"
"2026-02-18T22:46:56.362Z","Included","auto","No","0","5221","467968","2599","475788","0.14"
"2026-02-18T22:39:25.331Z","Included","auto","No","0","116035","3769344","16932","3902311","1.19"
"2026-02-18T22:39:01.221Z","Included","auto","No","0","4587","454656","2488","461731","0.13"
"2026-02-18T22:34:31.551Z","Included","auto","No","0","13692","51200","1726","66618","0.04"
"2026-02-18T22:27:27.022Z","Included","auto","No","0","1684","148480","1032","151196","0.05"
"2026-02-18T22:25:56.469Z","Included","auto","No","0","2002","146944","774","149720","0.04"
"2026-02-18T22:16:13.163Z","Included","auto","No","0","868","146432","1169","148469","0.04"
"2026-02-18T22:10:22.699Z","Included","auto","No","0","9081","429056","895","439032","0.12"
"2026-02-18T22:06:45.219Z","Included","auto","No","0","35141","1187840","4155","1227136","0.37"
"2026-02-18T22:06:31.641Z","Included","auto","No","0","58855","379904","9086","447845","0.22"
"2026-02-18T21:58:50.140Z","Included","auto","No","0","65872","441344","3022","510238","0.21"
"2026-02-18T21:38:18.748Z","Included","auto","No","0","118018","5087232","19022","5224272","1.53"
"2026-02-18T21:35:49.634Z","Included","auto","No","0","11014","315904","2785","329703","0.11"
"2026-02-18T21:28:39.333Z","Included","auto","No","0","90974","2490368","16110","2597452","0.83"
"2026-02-18T21:26:06.400Z","Included","auto","No","0","51333","332800","7295","391428","0.19"
"2026-02-18T21:25:16.127Z","Included","auto","No","0","49419","295424","6431","351274","0.17"
"2026-02-18T21:21:14.830Z","Included","auto","No","0","7485","11776","624","19885","0.02"
"2026-02-18T21:14:06.096Z","Included","auto","No","0","35178","488960","7784","531922","0.21"
"2026-02-18T21:12:59.155Z","Included","auto","No","0","26914","120320","4229","151463","0.09"
"2026-02-18T21:09:21.171Z","Included","auto","No","0","37015","894976","5330","937321","0.30"
"2026-02-18T21:05:05.800Z","Included","auto","No","0","12433","34304","1808","48545","0.03"
"2026-02-18T21:04:44.521Z","Included","auto","No","0","13499","32768","137","46404","0.03"
"2026-02-18T20:58:30.159Z","Included","auto","No","0","122642","4939776","17465","5079883","1.49"
"2026-02-18T20:51:41.118Z","Included","auto","No","0","143615","566272","5170","715057","0.35"
"2026-02-18T20:44:08.794Z","Included","auto","No","0","6760","322048","1739","330547","0.10"
"2026-02-18T20:37:38.468Z","Included","auto","No","0","6796","304128","1772","312696","0.10"
"2026-02-18T20:17:17.886Z","Included","auto","No","0","847","99328","43","100218","0.03"
"2026-02-18T20:16:04.852Z","Included","auto","No","0","8082","281088","3569","292739","0.10"
"2026-02-18T20:06:26.177Z","Included","auto","No","0","85861","1418240","16559","1520660","0.56"
"2026-02-18T20:01:30.327Z","Included","auto","No","0","41171","135680","3446","180297","0.11"
"2026-02-18T19:44:30.320Z","Included","gpt-5.3-codex","No","0","324548","536512","17178","878238","0.62"
"2026-02-18T19:35:03.293Z","Included","auto","No","0","15591","54272","3690","73553","0.06"
"2026-02-18T19:26:41.619Z","Included","auto","No","0","63092","155648","2007","220747","0.13"
"2026-02-18T19:23:54.717Z","Included","auto","No","0","4854","64512","2132","71498","0.03"
"2026-02-18T19:17:39.661Z","Included","auto","No","0","52537","524288","8778","585603","0.25"
"2026-02-18T19:04:09.075Z","Included","auto","No","0","43483","201216","4647","249346","0.13"
"2026-02-18T18:33:55.367Z","Included","auto","No","0","35878","2003456","8892","2048226","0.60"
"2026-02-18T18:32:46.644Z","Included","auto","No","0","18855","196608","826","216289","0.08"
"2026-02-18T18:29:42.939Z","Included","auto","No","0","17563","607744","1565","626872","0.18"
